team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,20,0.6663137025689719,2.180164340617332,0.0761737154733581,2018-12-30,2.74248741804233,2.507944994738052
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,21,1.3998677685006624,1.0911333770073406,0.323130087294226,2019-01-02,3.7229978557948886,3.2302444012826554
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,22,0.9896222741172956,1.6466812141922118,0.1936909681430033,2019-01-13,3.183313242260299,2.834966201771011
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,23,1.5905927145583325,1.156584462994937,0.330827148501685,2019-01-19,3.9214198630600174,3.361531227535485
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,24,1.1225813324180818,1.7856863394216576,0.1839192691353338,2019-01-30,3.3065006015534157,2.911351972542251
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,25,1.4145927135144425,1.2663531239117318,0.2961385003837013,2019-02-02,3.7107312138981436,3.21279457874106
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,26,0.5213391858710726,2.498417377853146,0.0106655883477206,2019-02-09,2.532004774218793,2.3484933807921755
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,27,1.7476584312897616,0.942757101179418,0.3805673623970704,2019-02-23,4.128225793686832,3.513050025872836
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,28,0.9500861343203248,2.2127763533833886,0.0981258268955503,2019-02-27,3.048211961215875,2.713781641935121
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,29,0.7501233410179542,2.309449006584252,0.0632600320768318,2019-03-02,2.813383373094786,2.549339957056466
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,30,1.2442795906253006,1.1752638337597636,0.2945569675437099,2019-03-09,3.5388365581690104,3.1008501422689045
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,31,1.4625620505483277,1.277497114811084,0.2989364406385955,2019-03-16,3.7614984911869236,3.246676649393912
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,32,1.2772213258452216,1.6308729139395783,0.2238598459220424,2019-03-30,3.501081171767264,3.051499265069746
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,33,1.4765031448743144,1.208248410701583,0.3115005864166471,2019-04-06,3.788003731290962,3.268274624295203
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,34,1.3236782922337644,1.336000716312371,0.2761211416184702,2019-04-13,3.5997994338522346,3.1338646749859493
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,35,1.660692697008663,1.0338651223090831,0.357450064885298,2019-04-20,4.018142761893961,3.433578932546912
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,36,0.909079938590426,1.451418885940129,0.2176139656582894,2019-04-27,3.1266939042487154,2.8066977658648855
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,37,1.1249389744163736,1.95296366811265,0.1570281158881257,2019-05-04,3.2819670903044993,2.8859885713099356
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,38,0.8656727672249809,1.837051477424184,0.1509321760149659,2019-05-12,3.0166049432399467,2.711888129176754
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,1,1.8533682718988576,0.9759232740600188,0.3853376897227158,2018-08-11,2.5413507588908635,2.8749570478326576
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,2,1.2908912579233258,1.5860884145960583,0.2324320517438003,2018-08-18,1.9297282069752013,2.1620886334013996
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,3,1.4129451545295546,1.3407986863683423,0.2839119249730034,2018-08-25,2.1356476998920133,2.3899778277073334
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,4,0.8197893401886436,2.212099755428348,0.0857285258756461,2018-09-01,1.3429141035025844,1.4904761847365402
Bournemouth,Nathaniel Clyne,0.0,DEF,2018-19,1,29.0,0.0,0.01,0.0,0.04,1,5,1.725268491012931,1.3497146708711592,0.3124459747664656,2018-09-15,2.2497838990658625,2.56033222744819
