value,total_points,GW,first_name,second_name,date,squad_number,team
48,0,29,Petr,Cech,02/03/2019,1,Arsenal
48,0,30,Petr,Cech,10/03/2019,1,Arsenal
48,0,32,Petr,Cech,01/04/2019,1,Arsenal
47,0,33,Petr,Cech,07/04/2019,1,Arsenal
47,0,34,Petr,Cech,15/04/2019,1,Arsenal
47,0,35,Petr,Cech,21/04/2019,1,Arsenal
47,0,35,Petr,Cech,24/04/2019,1,Arsenal
47,0,36,Petr,Cech,28/04/2019,1,Arsenal
47,0,37,Petr,Cech,05/05/2019,1,Arsenal
47,0,38,Petr,Cech,12/05/2019,1,Arsenal
110,2,1,Pierre-Emerick,Aubameyang,12/08/2018,14,Arsenal
110,2,2,Pierre-Emerick,Aubameyang,18/08/2018,14,Arsenal
110,2,3,Pierre-Emerick,Aubameyang,25/08/2018,14,Arsenal
109,8,4,Pierre-Emerick,Aubameyang,02/09/2018,14,Arsenal
109,5,5,Pierre-Emerick,Aubameyang,15/09/2018,14,Arsenal
109,7,6,Pierre-Emerick,Aubameyang,23/09/2018,14,Arsenal
108,2,7,Pierre-Emerick,Aubameyang,29/09/2018,14,Arsenal
108,15,8,Pierre-Emerick,Aubameyang,07/10/2018,14,Arsenal
107,12,9,Pierre-Emerick,Aubameyang,22/10/2018,14,Arsenal
108,8,10,Pierre-Emerick,Aubameyang,28/10/2018,14,Arsenal
109,2,11,Pierre-Emerick,Aubameyang,03/11/2018,14,Arsenal
109,2,12,Pierre-Emerick,Aubameyang,11/11/2018,14,Arsenal
109,8,13,Pierre-Emerick,Aubameyang,25/11/2018,14,Arsenal
109,16,14,Pierre-Emerick,Aubameyang,02/12/2018,14,Arsenal
111,2,15,Pierre-Emerick,Aubameyang,05/12/2018,14,Arsenal
114,5,16,Pierre-Emerick,Aubameyang,08/12/2018,14,Arsenal
115,2,17,Pierre-Emerick,Aubameyang,16/12/2018,14,Arsenal
115,13,18,Pierre-Emerick,Aubameyang,22/12/2018,14,Arsenal
115,8,19,Pierre-Emerick,Aubameyang,26/12/2018,14,Arsenal
115,2,20,Pierre-Emerick,Aubameyang,29/12/2018,14,Arsenal
114,9,21,Pierre-Emerick,Aubameyang,01/01/2019,14,Arsenal
114,2,22,Pierre-Emerick,Aubameyang,12/01/2019,14,Arsenal
113,2,23,Pierre-Emerick,Aubameyang,19/01/2019,14,Arsenal
113,12,24,Pierre-Emerick,Aubameyang,29/01/2019,14,Arsenal
112,2,25,Pierre-Emerick,Aubameyang,03/02/2019,14,Arsenal
112,0,26,Pierre-Emerick,Aubameyang,09/02/2019,14,Arsenal
111,1,27,Pierre-Emerick,Aubameyang,24/02/2019,14,Arsenal
110,7,28,Pierre-Emerick,Aubameyang,27/02/2019,14,Arsenal
109,-1,29,Pierre-Emerick,Aubameyang,02/03/2019,14,Arsenal
108,7,30,Pierre-Emerick,Aubameyang,10/03/2019,14,Arsenal
108,4,32,Pierre-Emerick,Aubameyang,01/04/2019,14,Arsenal
108,1,33,Pierre-Emerick,Aubameyang,07/04/2019,14,Arsenal
109,6,34,Pierre-Emerick,Aubameyang,15/04/2019,14,Arsenal
109,7,35,Pierre-Emerick,Aubameyang,21/04/2019,14,Arsenal
109,0,35,Pierre-Emerick,Aubameyang,24/04/2019,14,Arsenal
109,2,36,Pierre-Emerick,Aubameyang,28/04/2019,14,Arsenal
108,8,37,Pierre-Emerick,Aubameyang,05/05/2019,14,Arsenal
108,13,38,Pierre-Emerick,Aubameyang,12/05/2019,14,Arsenal
45,0,1,Reiss,Nelson,12/08/2018,48,Arsenal
45,0,2,Reiss,Nelson,18/08/2018,48,Arsenal
45,0,3,Reiss,Nelson,25/08/2018,48,Arsenal
44,0,4,Reiss,Nelson,02/09/2018,48,Arsenal
44,0,5,Reiss,Nelson,15/09/2018,48,Arsenal
44,0,6,Reiss,Nelson,23/09/2018,48,Arsenal
44,0,7,Reiss,Nelson,29/09/2018,48,Arsenal
44,0,8,Reiss,Nelson,07/10/2018,48,Arsenal
44,0,9,Reiss,Nelson,22/10/2018,48,Arsenal
44,0,10,Reiss,Nelson,28/10/2018,48,Arsenal
44,0,11,Reiss,Nelson,03/11/2018,48,Arsenal
44,0,12,Reiss,Nelson,11/11/2018,48,Arsenal
44,0,13,Reiss,Nelson,25/11/2018,48,Arsenal
44,0,14,Reiss,Nelson,02/12/2018,48,Arsenal
44,0,15,Reiss,Nelson,05/12/2018,48,Arsenal
44,0,16,Reiss,Nelson,08/12/2018,48,Arsenal
44,0,17,Reiss,Nelson,16/12/2018,48,Arsenal
44,0,18,Reiss,Nelson,22/12/2018,48,Arsenal
44,0,19,Reiss,Nelson,26/12/2018,48,Arsenal
44,0,20,Reiss,Nelson,29/12/2018,48,Arsenal
44,0,21,Reiss,Nelson,01/01/2019,48,Arsenal
44,0,22,Reiss,Nelson,12/01/2019,48,Arsenal
44,0,23,Reiss,Nelson,19/01/2019,48,Arsenal
44,0,24,Reiss,Nelson,29/01/2019,48,Arsenal
44,0,25,Reiss,Nelson,03/02/2019,48,Arsenal
44,0,26,Reiss,Nelson,09/02/2019,48,Arsenal
44,0,27,Reiss,Nelson,24/02/2019,48,Arsenal
44,0,28,Reiss,Nelson,27/02/2019,48,Arsenal
44,0,29,Reiss,Nelson,02/03/2019,48,Arsenal
44,0,30,Reiss,Nelson,10/03/2019,48,Arsenal
44,0,32,Reiss,Nelson,01/04/2019,48,Arsenal
44,0,33,Reiss,Nelson,07/04/2019,48,Arsenal
44,0,34,Reiss,Nelson,15/04/2019,48,Arsenal
44,0,35,Reiss,Nelson,21/04/2019,48,Arsenal
44,0,35,Reiss,Nelson,24/04/2019,48,Arsenal
44,0,36,Reiss,Nelson,28/04/2019,48,Arsenal
44,0,37,Reiss,Nelson,05/05/2019,48,Arsenal
44,0,38,Reiss,Nelson,12/05/2019,48,Arsenal
45,0,1,Rob,Holding,12/08/2018,16,Arsenal
45,0,2,Rob,Holding,18/08/2018,16,Arsenal
45,0,3,Rob,Holding,25/08/2018,16,Arsenal
44,0,4,Rob,Holding,02/09/2018,16,Arsenal
44,0,5,Rob,Holding,15/09/2018,16,Arsenal
44,1,6,Rob,Holding,23/09/2018,16,Arsenal
44,9,7,Rob,Holding,29/09/2018,16,Arsenal
44,2,8,Rob,Holding,07/10/2018,16,Arsenal
44,1,9,Rob,Holding,22/10/2018,16,Arsenal
44,1,10,Rob,Holding,28/10/2018,16,Arsenal
44,4,11,Rob,Holding,03/11/2018,16,Arsenal
44,2,12,Rob,Holding,11/11/2018,16,Arsenal
44,2,13,Rob,Holding,25/11/2018,16,Arsenal
44,1,14,Rob,Holding,02/12/2018,16,Arsenal
44,1,15,Rob,Holding,05/12/2018,16,Arsenal
44,0,16,Rob,Holding,08/12/2018,16,Arsenal
44,0,17,Rob,Holding,16/12/2018,16,Arsenal
44,0,18,Rob,Holding,22/12/2018,16,Arsenal
44,0,19,Rob,Holding,26/12/2018,16,Arsenal
44,0,20,Rob,Holding,29/12/2018,16,Arsenal
43,0,21,Rob,Holding,01/01/2019,16,Arsenal
43,0,22,Rob,Holding,12/01/2019,16,Arsenal
43,0,23,Rob,Holding,19/01/2019,16,Arsenal
43,0,24,Rob,Holding,29/01/2019,16,Arsenal
43,0,25,Rob,Holding,03/02/2019,16,Arsenal
43,0,26,Rob,Holding,09/02/2019,16,Arsenal
43,0,27,Rob,Holding,24/02/2019,16,Arsenal
43,0,28,Rob,Holding,27/02/2019,16,Arsenal
43,0,29,Rob,Holding,02/03/2019,16,Arsenal
43,0,30,Rob,Holding,10/03/2019,16,Arsenal
43,0,32,Rob,Holding,01/04/2019,16,Arsenal
43,0,33,Rob,Holding,07/04/2019,16,Arsenal
43,0,34,Rob,Holding,15/04/2019,16,Arsenal
43,0,35,Rob,Holding,21/04/2019,16,Arsenal
43,0,35,Rob,Holding,24/04/2019,16,Arsenal
43,0,36,Rob,Holding,28/04/2019,16,Arsenal
43,0,37,Rob,Holding,05/05/2019,16,Arsenal
43,0,38,Rob,Holding,12/05/2019,16,Arsenal
50,0,1,Sead,Kolasinac,12/08/2018,31,Arsenal
50,0,2,Sead,Kolasinac,18/08/2018,31,Arsenal
49,0,3,Sead,Kolasinac,25/08/2018,31,Arsenal
49,0,4,Sead,Kolasinac,02/09/2018,31,Arsenal
49,0,5,Sead,Kolasinac,15/09/2018,31,Arsenal
49,0,6,Sead,Kolasinac,23/09/2018,31,Arsenal
49,0,7,Sead,Kolasinac,29/09/2018,31,Arsenal
49,0,8,Sead,Kolasinac,07/10/2018,31,Arsenal
49,0,9,Sead,Kolasinac,22/10/2018,31,Arsenal
49,0,10,Sead,Kolasinac,28/10/2018,31,Arsenal
49,2,11,Sead,Kolasinac,03/11/2018,31,Arsenal
49,2,12,Sead,Kolasinac,11/11/2018,31,Arsenal
49,11,13,Sead,Kolasinac,25/11/2018,31,Arsenal
49,1,14,Sead,Kolasinac,02/12/2018,31,Arsenal
49,1,15,Sead,Kolasinac,05/12/2018,31,Arsenal
50,8,16,Sead,Kolasinac,08/12/2018,31,Arsenal
51,0,17,Sead,Kolasinac,16/12/2018,31,Arsenal
51,6,18,Sead,Kolasinac,22/12/2018,31,Arsenal
50,1,19,Sead,Kolasinac,26/12/2018,31,Arsenal
50,0,20,Sead,Kolasinac,29/12/2018,31,Arsenal
49,7,21,Sead,Kolasinac,01/01/2019,31,Arsenal
49,1,22,Sead,Kolasinac,12/01/2019,31,Arsenal
49,6,23,Sead,Kolasinac,19/01/2019,31,Arsenal
49,5,24,Sead,Kolasinac,29/01/2019,31,Arsenal
50,1,25,Sead,Kolasinac,03/02/2019,31,Arsenal
50,2,26,Sead,Kolasinac,09/02/2019,31,Arsenal
51,8,27,Sead,Kolasinac,24/02/2019,31,Arsenal
51,4,28,Sead,Kolasinac,27/02/2019,31,Arsenal
51,0,29,Sead,Kolasinac,02/03/2019,31,Arsenal
50,5,30,Sead,Kolasinac,10/03/2019,31,Arsenal
50,5,32,Sead,Kolasinac,01/04/2019,31,Arsenal
50,1,33,Sead,Kolasinac,07/04/2019,31,Arsenal
50,0,34,Sead,Kolasinac,15/04/2019,31,Arsenal
50,1,35,Sead,Kolasinac,21/04/2019,31,Arsenal
50,1,35,Sead,Kolasinac,24/04/2019,31,Arsenal
50,1,36,Sead,Kolasinac,28/04/2019,31,Arsenal
50,1,37,Sead,Kolasinac,05/05/2019,31,Arsenal
49,0,38,Sead,Kolasinac,12/05/2019,31,Arsenal
55,1,1,Shkodran,Mustafi,12/08/2018,20,Arsenal
55,0,2,Shkodran,Mustafi,18/08/2018,20,Arsenal
55,2,3,Shkodran,Mustafi,25/08/2018,20,Arsenal
54,8,4,Shkodran,Mustafi,02/09/2018,20,Arsenal
54,2,5,Shkodran,Mustafi,15/09/2018,20,Arsenal
54,6,6,Shkodran,Mustafi,23/09/2018,20,Arsenal
54,5,7,Shkodran,Mustafi,29/09/2018,20,Arsenal
54,2,8,Shkodran,Mustafi,07/10/2018,20,Arsenal
54,2,9,Shkodran,Mustafi,22/10/2018,20,Arsenal
54,1,10,Shkodran,Mustafi,28/10/2018,20,Arsenal
54,2,11,Shkodran,Mustafi,03/11/2018,20,Arsenal
54,2,12,Shkodran,Mustafi,11/11/2018,20,Arsenal
54,2,13,Shkodran,Mustafi,25/11/2018,20,Arsenal
54,0,14,Shkodran,Mustafi,02/12/2018,20,Arsenal
54,7,15,Shkodran,Mustafi,05/12/2018,20,Arsenal
54,5,16,Shkodran,Mustafi,08/12/2018,20,Arsenal
54,0,17,Shkodran,Mustafi,16/12/2018,20,Arsenal
54,0,18,Shkodran,Mustafi,22/12/2018,20,Arsenal
54,0,19,Shkodran,Mustafi,26/12/2018,20,Arsenal
54,-1,20,Shkodran,Mustafi,29/12/2018,20,Arsenal
54,1,21,Shkodran,Mustafi,01/01/2019,20,Arsenal
54,0,22,Shkodran,Mustafi,12/01/2019,20,Arsenal
54,0,23,Shkodran,Mustafi,19/01/2019,20,Arsenal
54,2,24,Shkodran,Mustafi,29/01/2019,20,Arsenal
54,1,25,Shkodran,Mustafi,03/02/2019,20,Arsenal
54,2,26,Shkodran,Mustafi,09/02/2019,20,Arsenal
54,6,27,Shkodran,Mustafi,24/02/2019,20,Arsenal
54,0,28,Shkodran,Mustafi,27/02/2019,20,Arsenal
54,2,29,Shkodran,Mustafi,02/03/2019,20,Arsenal
54,0,30,Shkodran,Mustafi,10/03/2019,20,Arsenal
54,8,32,Shkodran,Mustafi,01/04/2019,20,Arsenal
54,1,33,Shkodran,Mustafi,07/04/2019,20,Arsenal
54,7,34,Shkodran,Mustafi,15/04/2019,20,Arsenal
54,0,35,Shkodran,Mustafi,21/04/2019,20,Arsenal
54,0,35,Shkodran,Mustafi,24/04/2019,20,Arsenal
54,1,36,Shkodran,Mustafi,28/04/2019,20,Arsenal
54,1,37,Shkodran,Mustafi,05/05/2019,20,Arsenal
54,2,38,Shkodran,Mustafi,12/05/2019,20,Arsenal
55,0,1,Sokratis,Papastathopoulos,12/08/2018,5,Arsenal
55,1,2,Sokratis,Papastathopoulos,18/08/2018,5,Arsenal
54,1,3,Sokratis,Papastathopoulos,25/08/2018,5,Arsenal
54,1,4,Sokratis,Papastathopoulos,02/09/2018,5,Arsenal
53,2,5,Sokratis,Papastathopoulos,15/09/2018,5,Arsenal
53,0,6,Sokratis,Papastathopoulos,23/09/2018,5,Arsenal
53,0,7,Sokratis,Papastathopoulos,29/09/2018,5,Arsenal
52,0,8,Sokratis,Papastathopoulos,07/10/2018,5,Arsenal
52,0,9,Sokratis,Papastathopoulos,22/10/2018,5,Arsenal
52,0,10,Sokratis,Papastathopoulos,28/10/2018,5,Arsenal
51,0,11,Sokratis,Papastathopoulos,03/11/2018,5,Arsenal
51,0,12,Sokratis,Papastathopoulos,11/11/2018,5,Arsenal
51,1,13,Sokratis,Papastathopoulos,25/11/2018,5,Arsenal
51,1,14,Sokratis,Papastathopoulos,02/12/2018,5,Arsenal
51,1,15,Sokratis,Papastathopoulos,05/12/2018,5,Arsenal
51,6,16,Sokratis,Papastathopoulos,08/12/2018,5,Arsenal
51,0,17,Sokratis,Papastathopoulos,16/12/2018,5,Arsenal
51,1,18,Sokratis,Papastathopoulos,22/12/2018,5,Arsenal
51,2,19,Sokratis,Papastathopoulos,26/12/2018,5,Arsenal
51,-1,20,Sokratis,Papastathopoulos,29/12/2018,5,Arsenal
51,5,21,Sokratis,Papastathopoulos,01/01/2019,5,Arsenal
51,2,22,Sokratis,Papastathopoulos,12/01/2019,5,Arsenal
51,11,23,Sokratis,Papastathopoulos,19/01/2019,5,Arsenal
51,0,24,Sokratis,Papastathopoulos,29/01/2019,5,Arsenal
51,0,25,Sokratis,Papastathopoulos,03/02/2019,5,Arsenal
51,0,26,Sokratis,Papastathopoulos,09/02/2019,5,Arsenal
51,6,27,Sokratis,Papastathopoulos,24/02/2019,5,Arsenal
51,1,28,Sokratis,Papastathopoulos,27/02/2019,5,Arsenal
51,2,29,Sokratis,Papastathopoulos,02/03/2019,5,Arsenal
51,5,30,Sokratis,Papastathopoulos,10/03/2019,5,Arsenal
51,6,32,Sokratis,Papastathopoulos,01/04/2019,5,Arsenal
51,1,33,Sokratis,Papastathopoulos,07/04/2019,5,Arsenal
51,0,34,Sokratis,Papastathopoulos,15/04/2019,5,Arsenal
51,0,35,Sokratis,Papastathopoulos,21/04/2019,5,Arsenal
51,8,35,Sokratis,Papastathopoulos,24/04/2019,5,Arsenal
51,0,36,Sokratis,Papastathopoulos,28/04/2019,5,Arsenal
51,1,37,Sokratis,Papastathopoulos,05/05/2019,5,Arsenal
51,0,38,Sokratis,Papastathopoulos,12/05/2019,5,Arsenal
50,1,1,Stephan,Lichtsteiner,12/08/2018,12,Arsenal
50,0,2,Stephan,Lichtsteiner,18/08/2018,12,Arsenal
49,0,3,Stephan,Lichtsteiner,25/08/2018,12,Arsenal
48,0,4,Stephan,Lichtsteiner,02/09/2018,12,Arsenal
48,0,5,Stephan,Lichtsteiner,15/09/2018,12,Arsenal
47,0,6,Stephan,Lichtsteiner,23/09/2018,12,Arsenal
47,0,7,Stephan,Lichtsteiner,29/09/2018,12,Arsenal
47,0,8,Stephan,Lichtsteiner,07/10/2018,12,Arsenal
46,2,9,Stephan,Lichtsteiner,22/10/2018,12,Arsenal
46,0,10,Stephan,Lichtsteiner,28/10/2018,12,Arsenal
46,0,11,Stephan,Lichtsteiner,03/11/2018,12,Arsenal
46,0,12,Stephan,Lichtsteiner,11/11/2018,12,Arsenal
46,0,13,Stephan,Lichtsteiner,25/11/2018,12,Arsenal
45,0,14,Stephan,Lichtsteiner,02/12/2018,12,Arsenal
45,1,15,Stephan,Lichtsteiner,05/12/2018,12,Arsenal
45,0,16,Stephan,Lichtsteiner,08/12/2018,12,Arsenal
45,1,17,Stephan,Lichtsteiner,16/12/2018,12,Arsenal
45,1,18,Stephan,Lichtsteiner,22/12/2018,12,Arsenal
45,2,19,Stephan,Lichtsteiner,26/12/2018,12,Arsenal
45,0,20,Stephan,Lichtsteiner,29/12/2018,12,Arsenal
45,0,21,Stephan,Lichtsteiner,01/01/2019,12,Arsenal
45,0,22,Stephan,Lichtsteiner,12/01/2019,12,Arsenal
45,0,23,Stephan,Lichtsteiner,19/01/2019,12,Arsenal
45,1,24,Stephan,Lichtsteiner,29/01/2019,12,Arsenal
45,1,25,Stephan,Lichtsteiner,03/02/2019,12,Arsenal
45,0,26,Stephan,Lichtsteiner,09/02/2019,12,Arsenal
45,1,27,Stephan,Lichtsteiner,24/02/2019,12,Arsenal
45,0,28,Stephan,Lichtsteiner,27/02/2019,12,Arsenal
45,0,29,Stephan,Lichtsteiner,02/03/2019,12,Arsenal
45,0,30,Stephan,Lichtsteiner,10/03/2019,12,Arsenal
45,0,32,Stephan,Lichtsteiner,01/04/2019,12,Arsenal
45,0,33,Stephan,Lichtsteiner,07/04/2019,12,Arsenal
45,0,34,Stephan,Lichtsteiner,15/04/2019,12,Arsenal
45,0,35,Stephan,Lichtsteiner,21/04/2019,12,Arsenal
45,0,35,Stephan,Lichtsteiner,24/04/2019,12,Arsenal
45,0,36,Stephan,Lichtsteiner,28/04/2019,12,Arsenal
45,1,37,Stephan,Lichtsteiner,05/05/2019,12,Arsenal
45,2,38,Stephan,Lichtsteiner,12/05/2019,12,Arsenal
40,0,8,Emiliano,Martínez,07/10/2018,26,Arsenal
40,0,9,Emiliano,Martínez,22/10/2018,26,Arsenal
40,0,10,Emiliano,Martínez,28/10/2018,26,Arsenal
40,0,11,Emiliano,Martínez,03/11/2018,26,Arsenal
40,0,12,Emiliano,Martínez,11/11/2018,26,Arsenal
40,0,13,Emiliano,Martínez,25/11/2018,26,Arsenal
40,0,14,Emiliano,Martínez,02/12/2018,26,Arsenal
40,0,15,Emiliano,Martínez,05/12/2018,26,Arsenal
40,0,16,Emiliano,Martínez,08/12/2018,26,Arsenal
40,0,17,Emiliano,Martínez,16/12/2018,26,Arsenal
40,0,18,Emiliano,Martínez,22/12/2018,26,Arsenal
40,0,19,Emiliano,Martínez,26/12/2018,26,Arsenal
40,0,20,Emiliano,Martínez,29/12/2018,26,Arsenal
40,0,21,Emiliano,Martínez,01/01/2019,26,Arsenal
40,0,22,Emiliano,Martínez,12/01/2019,26,Arsenal
40,0,23,Emiliano,Martínez,19/01/2019,26,Arsenal
40,0,24,Emiliano,Martínez,29/01/2019,26,Arsenal
40,0,25,Emiliano,Martínez,03/02/2019,26,Arsenal
40,0,26,Emiliano,Martínez,09/02/2019,26,Arsenal
40,0,27,Emiliano,Martínez,24/02/2019,26,Arsenal
40,0,28,Emiliano,Martínez,27/02/2019,26,Arsenal
40,0,29,Emiliano,Martínez,02/03/2019,26,Arsenal
40,0,30,Emiliano,Martínez,10/03/2019,26,Arsenal
40,0,32,Emiliano,Martínez,01/04/2019,26,Arsenal
40,0,33,Emiliano,Martínez,07/04/2019,26,Arsenal
40,0,34,Emiliano,Martínez,15/04/2019,26,Arsenal
40,0,35,Emiliano,Martínez,21/04/2019,26,Arsenal
40,0,35,Emiliano,Martínez,24/04/2019,26,Arsenal
40,0,36,Emiliano,Martínez,28/04/2019,26,Arsenal
40,0,37,Emiliano,Martínez,05/05/2019,26,Arsenal
40,0,38,Emiliano,Martínez,12/05/2019,26,Arsenal
45,0,9,Emile,Smith-Rowe,22/10/2018,55,Arsenal
45,0,10,Emile,Smith-Rowe,28/10/2018,55,Arsenal
45,0,11,Emile,Smith-Rowe,03/11/2018,55,Arsenal
45,0,12,Emile,Smith-Rowe,11/11/2018,55,Arsenal
45,0,13,Emile,Smith-Rowe,25/11/2018,55,Arsenal
45,0,14,Emile,Smith-Rowe,02/12/2018,55,Arsenal
45,0,15,Emile,Smith-Rowe,05/12/2018,55,Arsenal
45,0,16,Emile,Smith-Rowe,08/12/2018,55,Arsenal
45,0,17,Emile,Smith-Rowe,16/12/2018,55,Arsenal
45,0,18,Emile,Smith-Rowe,22/12/2018,55,Arsenal
45,0,19,Emile,Smith-Rowe,26/12/2018,55,Arsenal
45,0,20,Emile,Smith-Rowe,29/12/2018,55,Arsenal
45,0,21,Emile,Smith-Rowe,01/01/2019,55,Arsenal
45,0,22,Emile,Smith-Rowe,12/01/2019,55,Arsenal
45,0,23,Emile,Smith-Rowe,19/01/2019,55,Arsenal
45,0,24,Emile,Smith-Rowe,29/01/2019,55,Arsenal
45,0,25,Emile,Smith-Rowe,03/02/2019,55,Arsenal
45,0,26,Emile,Smith-Rowe,09/02/2019,55,Arsenal
45,0,27,Emile,Smith-Rowe,24/02/2019,55,Arsenal
45,0,28,Emile,Smith-Rowe,27/02/2019,55,Arsenal
45,0,29,Emile,Smith-Rowe,02/03/2019,55,Arsenal
45,0,30,Emile,Smith-Rowe,10/03/2019,55,Arsenal
45,0,32,Emile,Smith-Rowe,01/04/2019,55,Arsenal
45,0,33,Emile,Smith-Rowe,07/04/2019,55,Arsenal
45,0,34,Emile,Smith-Rowe,15/04/2019,55,Arsenal
45,0,35,Emile,Smith-Rowe,21/04/2019,55,Arsenal
45,0,35,Emile,Smith-Rowe,24/04/2019,55,Arsenal
45,0,36,Emile,Smith-Rowe,28/04/2019,55,Arsenal
45,0,37,Emile,Smith-Rowe,05/05/2019,55,Arsenal
45,0,38,Emile,Smith-Rowe,12/05/2019,55,Arsenal
40,0,9,Zech,Medley,22/10/2018,47,Arsenal
40,0,10,Zech,Medley,28/10/2018,47,Arsenal
40,0,11,Zech,Medley,03/11/2018,47,Arsenal
40,0,12,Zech,Medley,11/11/2018,47,Arsenal
40,0,13,Zech,Medley,25/11/2018,47,Arsenal
40,0,14,Zech,Medley,02/12/2018,47,Arsenal
40,0,15,Zech,Medley,05/12/2018,47,Arsenal
40,0,16,Zech,Medley,08/12/2018,47,Arsenal
40,0,17,Zech,Medley,16/12/2018,47,Arsenal
40,0,18,Zech,Medley,22/12/2018,47,Arsenal
40,0,19,Zech,Medley,26/12/2018,47,Arsenal
40,0,20,Zech,Medley,29/12/2018,47,Arsenal
40,0,21,Zech,Medley,01/01/2019,47,Arsenal
40,0,22,Zech,Medley,12/01/2019,47,Arsenal
40,0,23,Zech,Medley,19/01/2019,47,Arsenal
40,0,24,Zech,Medley,29/01/2019,47,Arsenal
40,0,25,Zech,Medley,03/02/2019,47,Arsenal
40,0,26,Zech,Medley,09/02/2019,47,Arsenal
40,0,27,Zech,Medley,24/02/2019,47,Arsenal
40,0,28,Zech,Medley,27/02/2019,47,Arsenal
40,0,29,Zech,Medley,02/03/2019,47,Arsenal
40,0,30,Zech,Medley,10/03/2019,47,Arsenal
40,0,32,Zech,Medley,01/04/2019,47,Arsenal
40,0,33,Zech,Medley,07/04/2019,47,Arsenal
40,0,34,Zech,Medley,15/04/2019,47,Arsenal
40,0,35,Zech,Medley,21/04/2019,47,Arsenal
40,0,35,Zech,Medley,24/04/2019,47,Arsenal
40,0,36,Zech,Medley,28/04/2019,47,Arsenal
40,0,37,Zech,Medley,05/05/2019,47,Arsenal
40,0,38,Zech,Medley,12/05/2019,47,Arsenal
50,0,12,Edward,Nketiah,11/11/2018,49,Arsenal
50,1,13,Edward,Nketiah,25/11/2018,49,Arsenal
50,0,14,Edward,Nketiah,02/12/2018,49,Arsenal
50,0,15,Edward,Nketiah,05/12/2018,49,Arsenal
50,0,16,Edward,Nketiah,08/12/2018,49,Arsenal
50,0,17,Edward,Nketiah,16/12/2018,49,Arsenal
50,0,18,Edward,Nketiah,22/12/2018,49,Arsenal
50,0,19,Edward,Nketiah,26/12/2018,49,Arsenal
50,0,20,Edward,Nketiah,29/12/2018,49,Arsenal
50,0,21,Edward,Nketiah,01/01/2019,49,Arsenal
50,0,22,Edward,Nketiah,12/01/2019,49,Arsenal
50,0,23,Edward,Nketiah,19/01/2019,49,Arsenal
50,0,24,Edward,Nketiah,29/01/2019,49,Arsenal
50,0,25,Edward,Nketiah,03/02/2019,49,Arsenal
50,0,26,Edward,Nketiah,09/02/2019,49,Arsenal
50,0,27,Edward,Nketiah,24/02/2019,49,Arsenal
50,0,28,Edward,Nketiah,27/02/2019,49,Arsenal
50,0,29,Edward,Nketiah,02/03/2019,49,Arsenal
50,1,30,Edward,Nketiah,10/03/2019,49,Arsenal
50,0,32,Edward,Nketiah,01/04/2019,49,Arsenal
50,0,33,Edward,Nketiah,07/04/2019,49,Arsenal
50,0,34,Edward,Nketiah,15/04/2019,49,Arsenal
50,0,35,Edward,Nketiah,21/04/2019,49,Arsenal
50,1,35,Edward,Nketiah,24/04/2019,49,Arsenal
50,1,36,Edward,Nketiah,28/04/2019,49,Arsenal
50,0,37,Edward,Nketiah,05/05/2019,49,Arsenal
50,6,38,Edward,Nketiah,12/05/2019,49,Arsenal
45,0,18,Bukayo,Saka,22/12/2018,87,Arsenal
45,0,19,Bukayo,Saka,26/12/2018,87,Arsenal
45,0,20,Bukayo,Saka,29/12/2018,87,Arsenal
45,1,21,Bukayo,Saka,01/01/2019,87,Arsenal
45,0,22,Bukayo,Saka,12/01/2019,87,Arsenal
45,0,23,Bukayo,Saka,19/01/2019,87,Arsenal
45,0,24,Bukayo,Saka,29/01/2019,87,Arsenal
45,0,25,Bukayo,Saka,03/02/2019,87,Arsenal
45,0,26,Bukayo,Saka,09/02/2019,87,Arsenal
45,0,27,Bukayo,Saka,24/02/2019,87,Arsenal
45,0,28,Bukayo,Saka,27/02/2019,87,Arsenal
45,0,29,Bukayo,Saka,02/03/2019,87,Arsenal
45,0,30,Bukayo,Saka,10/03/2019,87,Arsenal
45,0,32,Bukayo,Saka,01/04/2019,87,Arsenal
45,0,33,Bukayo,Saka,07/04/2019,87,Arsenal
45,0,34,Bukayo,Saka,15/04/2019,87,Arsenal
45,0,35,Bukayo,Saka,21/04/2019,87,Arsenal
45,0,35,Bukayo,Saka,24/04/2019,87,Arsenal
45,0,36,Bukayo,Saka,28/04/2019,87,Arsenal
45,0,37,Bukayo,Saka,05/05/2019,87,Arsenal
45,0,38,Bukayo,Saka,12/05/2019,87,Arsenal
45,0,19,Joseph,Willock,26/12/2018,59,Arsenal
45,0,20,Joseph,Willock,29/12/2018,59,Arsenal
45,0,21,Joseph,Willock,01/01/2019,59,Arsenal
45,0,22,Joseph,Willock,12/01/2019,59,Arsenal
45,0,23,Joseph,Willock,19/01/2019,59,Arsenal
45,0,24,Joseph,Willock,29/01/2019,59,Arsenal
45,0,25,Joseph,Willock,03/02/2019,59,Arsenal
45,1,26,Joseph,Willock,09/02/2019,59,Arsenal
45,0,27,Joseph,Willock,24/02/2019,59,Arsenal
45,0,28,Joseph,Willock,27/02/2019,59,Arsenal
45,0,29,Joseph,Willock,02/03/2019,59,Arsenal
45,0,30,Joseph,Willock,10/03/2019,59,Arsenal
45,0,32,Joseph,Willock,01/04/2019,59,Arsenal
